Parent id number,Id number,Shortname,Description,Description format,Scale values,Scale configuration,Rule type,Rule outcome,Rule config,Cross referenced competency id numbers,Exported id,Is framework,Taxonomy
,UEENEEJ107A (2017),"UEENEEJ107A: Install air conditioning and refrigeration systems, major components and associa (2017)",,1,,,,,,2017,,,
,UEENEEJ108A (2017),"UEENEEJ108A: Recover, pressure test, evacuate, charge and leak test refrigerants (2017)",,1,,,,,,2017,,,
,UEENEEJ109A (2017),UEENEEJ109A: Verify functionality and compliance of refrigeration and air conditioning instal (2017),,1,,,,,,2017,,,
,UEENEEJ110A (2017),"UEENEEJ110A: Select refrigerant piping, accessories and associated controls (2017)",,1,,,,,,2017,,,
,UEENEEJ111A (2017),UEENEEJ111A: Diagnose and rectify faults in air conditioning and refrigeration systems and co (2017),,1,,,,,,2017,,,
,UEENEEJ113A (2017),UEENEEJ113A: Commission air conditioning and refrigeration systems (2017),,1,,,,,,2017,,,
,UEENEEJ153A (2017),UEENEEJ153A: Find and rectify faults in motors and associated controls in refrigeration and a (2017),,1,,,,,,2017,,,
,UEENEEJ170A (2017),UEENEEJ170A: Diagnose and rectify faults in air conditioning and refrigeration control system (2017),,1,,,,,,2017,,,
,UEENEEJ172A (2017),"UEENEEJ172A: Recover, pressure test, evacuate, charge and leak test refrigerants - split syst (2017)",,1,,,,,,2017,,,
,UEENEEJ174A (2017),UEENEEJ174A: Apply safety awareness and legal requirements for hydrocarbon refrigerants (2017),,1,,,,,,2017,,,
,UEENEEJ178A (2017),UEENEEJ178A: Apply safety awareness and legal requirements for ammonia refrigerant (2017),,1,,,,,,2017,,,
,UEENEEJ184A (2017),UEENEEJ184A: Apply safety awareness and legal requirements for carbon dioxide refrigerant (2017),,1,,,,,,2017,,,
,UEENEEJ194A (2017),UEENEEJ194A: Solve problems in low voltage refrigeration circuits (2017),,1,,,,,,2017,,,
,UEENEEK142A (2017),UEENEEK142A: Apply environmentally and sustainable energy procedures in the energy sector (2017),,1,,,,,,2017,,,
,UEENEEP012A (2017),UEENEEP012A: Disconnect / reconnect composite appliances connected to low voltage installatio (2017),,1,,,,,,2017,,,
,UEENEEP017A (2017),UEENEEP017A: Locate and rectify faults in low voltage composite appliances using set procedur (2017),,1,,,,,,2017,,,
,UEENEEP024A (2017),UEENEEP024A: Attach cords and plugs to electrical equipment for connection to a single phase (2017),,1,,,,,,2017,,,
,UEENEEP025A (2017),"UEENEEP025A: Attach cords, cables and plugs to electrical equipment for connection to 1000 Va (2017)",,1,,,,,,2017,,,
,UEENEEP026A (2017),UEENEEP026A: Conduct In-service Safety Testing Of Electrical Cord Connected equipment and cor (2017),,1,,,,,,2017,,,
,VBN047 (2017),VBN047: Job Seeking (2017),,1,,,,,,2017,,,
,VBN644 (2017),VBN644: Carry out industry research (2017),,1,,,,,,2017,,,
,VBN645 (2017),VBN645: Set-Up & Use Oxy Acetylene Equipment (2017),,1,,,,,,2017,,,
,VBN646 (2017),VBN646: Set up and use welding equipment (2017),,1,,,,,,2017,,,
,VBN647 (2017),VBN647: Clean a vehicle (2017),,1,,,,,,2017,,,
,VBN648 (2017),VBN648: Remove and replace engine assembly (conventional) (2017),,1,,,,,,2017,,,
,VBN650 (2017),"VBN650: Dismantle and assemble engine, two-stroke single cylinder petrol (2017)",,1,,,,,,2017,,,
,VBN651 (2017),"VBN651: Dismantle and assemble engine, four-stroke single cylinder petrol (2017)",,1,,,,,,2017,,,
,VBN652 (2017),"VBN652: Dismantle and assemble engine, four-stroke multi cylinder petrol (2017)",,1,,,,,,2017,,,
,VBN653 (2017),VBN653: Remove and replace engine cylinder head (2017),,1,,,,,,2017,,,
,VBN654 (2017),VBN654: Remove and replace carburettor (2017),,1,,,,,,2017,,,
,VBN655 (2017),VBN655: Dismantle and assemble carburettor (2017),,1,,,,,,2017,,,
,VBN656 (2017),VBN656: Remove and replace fuel pump (2017),,1,,,,,,2017,,,
,VBN657 (2017),VBN657: Dismantle and assemble fuel pump (2017),,1,,,,,,2017,,,
,VBN658 (2017),"VBN658: Remove and replace transmission, manual (conventional) (2017)",,1,,,,,,2017,,,
,VBN659 (2017),"VBN659: Dismantle and assemble transmission, manual (conventional) (2017)",,1,,,,,,2017,,,
,VBN661 (2017),"VBN661: Dismantle & Assemble Transmission, Manual (Transaxle) (2017)",,1,,,,,,2017,,,
,VBN662 (2017),VBN662: Remove and replace clutch assembly (2017),,1,,,,,,2017,,,
,VBN663 (2017),"VBN663: Remove and replace suspension, front springs (2017)",,1,,,,,,2017,,,
,VBN664 (2017),"VBN664: Remove and replace suspension, rear springs (2017)",,1,,,,,,2017,,,
,VBN665 (2017),VBN665: Remove and replace brake assemblies (2017),,1,,,,,,2017,,,
,VBN666 (2017),VBN666: Remove and replace wheel and tyre assemblies (2017),,1,,,,,,2017,,,
,VBN667 (2017),VBN667: Remove and replace radiator (2017),,1,,,,,,2017,,,
,VBN668 (2017),VBN668: Operate electrical test equipment (2017),,1,,,,,,2017,,,
,VBN669 (2017),VBN669: Construct lighting circuits (2017),,1,,,,,,2017,,,
,VBN670 (2017),VBN670: Remove and replace alternator (2017),,1,,,,,,2017,,,
,VBN671 (2017),VBN671: Dismantle and assemble alternator (2017),,1,,,,,,2017,,,
,VBN672 (2017),VBN672: Remove and replace starter motor (2017),,1,,,,,,2017,,,
,VBN673 (2017),VBN673: Dismantle and assemble starter motor (2017),,1,,,,,,2017,,,
,VBN674 (2017),VBN674: Remove and refit batteries (2017),,1,,,,,,2017,,,
,VBN675 (2017),VBN675: Recharge batteries (2017),,1,,,,,,2017,,,
,VBN679 (2017),VBN679: Carry out panel beating hand skill procedures (2017),,1,,,,,,2017,,,
,VBN681 (2017),VBN681: Remove and realign body panels (2017),,1,,,,,,2017,,,
,VBN682 (2017),VBN682: Carry out basic panel repair (2017),,1,,,,,,2017,,,
,VBN684 (2017),VBN684: Repair a plastic component (2017),,1,,,,,,2017,,,
,VBN685 (2017),VBN685: Apply sealants (2017),,1,,,,,,2017,,,
,VBN686 (2017),VBN686: Maintain and test a spray gun (2017),,1,,,,,,2017,,,
,VBN687 (2017),VBN687: Prepare Surface & Apply Masking Materials (2017),,1,,,,,,2017,,,
,VBN688 (2017),VBN688: Prepare Surface & prime a Repaired Body Panel (2017),,1,,,,,,2017,,,
,VBN689 (2017),VBN689: Apply Vehicle Paint to Body Panel (2017),,1,,,,,,2017,,,
,VBN690 (2017),VBN690: Cut & Polish a Painted Body Panel (2017),,1,,,,,,2017,,,
,VBN692 (2017),VBN692: Remove and replace steering assembly (2017),,1,,,,,,2017,,,
,VBN693 (2017),VBN693: Carry out body making skill procedures (2017),,1,,,,,,2017,,,
,VBP121 (2017),VBP121: Install And Configure Basic Network And Computer Operating Systems (2017),,1,,,,,,2017,,,
,VBP145 (2017),"VBP145: Manage personal, team and staff work priorities and development (2017)",,1,,,,,,2017,,,
,VBP146 (2017),VBP146: Develop and monitor business operations (2017),,1,,,,,,2017,,,
,VBP161 (2017),VBP161: Develop and implement a marketing plan for stud stock (2017),,1,,,,,,2017,,,
,VPAU209 (2017),VPAU209: Participate in basic vehicle servicing operations (2017),,1,,,,,,2017,,,
,VPAU400 (2017),VPAU400: Apply informal learning to enhance personal and/or employment capabilities in a (2017),,1,,,,,,2017,,,
,VPAU401 (2017),VPAU401: Apply informal learning to enhance personal and/or employment capabilities in a (2017),,1,,,,,,2017,,,
,VPAU402 (2017),VPAU402: Apply informal learning to enhance personal and/or employment capabilities in a (2017),,1,,,,,,2017,,,
,VPAU811 (2017),VPAU811: Apply advanced routing protocols to network design (2017),,1,,,,,,2017,,,
,VU20006 (2017),VU20006: Increase personal effectiveness (2017),,1,,,,,,2017,,,
,VU20007 (2017),VU20007: Prepare for employment (2017),,1,,,,,,2017,,,
,VU20008 (2017),VU20008: Develop an action plan for career planning (2017),,1,,,,,,2017,,,
,VU20009 (2017),VU20009: Participate in job seeking activities (2017),,1,,,,,,2017,,,
,VU20497 (2017),VU20497: Manage horse health and welfare (2017),,1,,,,,,2017,,,
,VU20498 (2017),VU20498: Implement procedures for foaling down mares (2017),,1,,,,,,2017,,,
,VU20499 (2017),VU20499: Implement and monitor horse nutrition program (2017),,1,,,,,,2017,,,
,VU20500 (2017),VU20500: Manage OHS procedures and environmental work practices (2017),,1,,,,,,2017,,,
,VU20501 (2017),VU20501: Manage horse nutrition (2017),,1,,,,,,2017,,,
,VU20502 (2017),VU20502: Manage reproductive outcomes of stallions and mares (2017),,1,,,,,,2017,,,
,VU20845 (2017),VU20845: Build personal competence (2017),,1,,,,,,2017,,,
,VU20846 (2017),VU20846: Create personal vision (2017),,1,,,,,,2017,,,
,VU20848 (2017),VU20848: Deal with conflict and stress (2017),,1,,,,,,2017,,,
,VU20849 (2017),VU20849: Develop literacy and numeracy (2017),,1,,,,,,2017,,,
,VU20850 (2017),VU20850: Develop social competence (2017),,1,,,,,,2017,,,
,VU20903 (2017),VU20903: Produce basic engineering components and products using fabrication andmachining (2017),,1,,,,,,2017,,,
,VU20909 (2017),VU20909: Develop an individual career plan for the engineering industry (2017),,1,,,,,,2017,,,
,VU20910 (2017),VU20910: Produce basic engineering sketches and drawings (2017),,1,,,,,,2017,,,
,VU20911 (2017),VU20911: Handle engineering materials (2017),,1,,,,,,2017,,,
,VU20912 (2017),VU20912: Perform basic machining processes (2017),,1,,,,,,2017,,,
,VU20913 (2017),VU20913: Apply basic fabrication techniques (2017),,1,,,,,,2017,,,
,VU20955 (2017),VU20955: Workplace safety and site induction (2017),,1,,,,,,2017,,,
,VU20956 (2017),VU20956: Building structures (2017),,1,,,,,,2017,,,
,VU20957 (2017),VU20957: Calculations for the construction industry (2017),,1,,,,,,2017,,,
,VU20958 (2017),VU20958: Prepare for work in the construction industry (2017),,1,,,,,,2017,,,
,VU20960 (2017),VU20960: Introduction to scaffolding and working platforms (2017),,1,,,,,,2017,,,
,VU20961 (2017),VU20961: Levelling (2017),,1,,,,,,2017,,,
,VU20962 (2017),VU20962: Quality principles for the construction industry (2017),,1,,,,,,2017,,,
,VU20963 (2017),VU20963: Safe handling and use of plant and selected portable (2017),,1,,,,,,2017,,,
,VU20971 (2017),VU20971: Carpentry hand tools (2017),,1,,,,,,2017,,,
,VU20972 (2017),VU20972: Carpentry power tools (2017),,1,,,,,,2017,,,
,VU20973 (2017),VU20973: Basic setting out (2017),,1,,,,,,2017,,,
,VU20974 (2017),VU20974: Sub-floor framing (2017),,1,,,,,,2017,,,
,VU20975 (2017),VU20975: Wall framing (2017),,1,,,,,,2017,,,
,VU20976 (2017),VU20976: Roof framing (2017),,1,,,,,,2017,,,
,VU20977 (2017),VU20977: External cladding (2017),,1,,,,,,2017,,,
,VU20978 (2017),VU20978: Installation of window and door frames (2017),,1,,,,,,2017,,,
,VU20980 (2017),VU20980: Introduction to demolition (2017),,1,,,,,,2017,,,
,VU21048 (2017),VU21048: Complete a basic community project with support (2017),,1,,,,,,2017,,,
,VU21282 (2017),VU21282: Develop A Learning Plan And Portfolio With Support (2017),,1,,,,,,2017,,,
,VU21283 (2017),VU21283: Engage with short simple texts for personal purposes (2017),,1,,,,,,2017,,,
,VU21284 (2017),VU21284: Engage with short simple texts for learning purposes (2017),,1,,,,,,2017,,,
,VU21285 (2017),VU21285: Engage with short simple texts for employment purposes (2017),,1,,,,,,2017,,,
,VU21286 (2017),VU21286: Engage with short simple texts to participate in the community (2017),,1,,,,,,2017,,,
,VU21287 (2017),VU21287: Create short simple texts for personal purposes (2017),,1,,,,,,2017,,,
,VU21288 (2017),VU21288: Create short simple texts for learning purposes (2017),,1,,,,,,2017,,,
,VU21289 (2017),VU21289: Create short simple texts for employment purposes (2017),,1,,,,,,2017,,,
,VU21290 (2017),VU21290: Create short simple texts to participate in the community (2017),,1,,,,,,2017,,,
,VU21291 (2017),"VU21291: Recognise numbers and money in simple, highly familiar situations (2017)",,1,,,,,,2017,,,
,VU21292 (2017),"VU21292: Recognise, give and follow simple and familiar oral directions (2017)",,1,,,,,,2017,,,
,VU21293 (2017),"VU21293: Recognise measurements in simple, highly familiar situations (2017)",,1,,,,,,2017,,,
,VU21294 (2017),"VU21294: Recognise shape and design in simple, highly familiar situations (2017)",,1,,,,,,2017,,,
,VU21295 (2017),"VU21295: Recognise and locate simple numerical information in short, simple highly famili (2017)",,1,,,,,,2017,,,
,VU21296 (2017),"VU21296: Recognise and locate numerical information in simple, highly familiar tables and (2017)",,1,,,,,,2017,,,
,VU21297 (2017),VU21297: Develop and document a learning plan and portfolio with guidance (2017),,1,,,,,,2017,,,
,VU21298 (2017),VU21298: Conduct a project with guidance (2017),,1,,,,,,2017,,,
,VU21299 (2017),VU21299: Engage with simple texts for personal purposes (2017),,1,,,,,,2017,,,
,VU21300 (2017),VU21300: Engage with simple texts for learning purposes (2017),,1,,,,,,2017,,,
,VU21301 (2017),VU21301: Engage with simple texts for employment purposes (2017),,1,,,,,,2017,,,
,VU21302 (2017),VU21302: Engage with simple texts to participate in the community (2017),,1,,,,,,2017,,,
,VU21303 (2017),VU21303: Create simple texts for personal purposes (2017),,1,,,,,,2017,,,
,VU21304 (2017),VU21304: Create simple texts for learning purposes (2017),,1,,,,,,2017,,,
,VU21305 (2017),VU21305: Create simple texts for employment purposes (2017),,1,,,,,,2017,,,
,VU21306 (2017),VU21306: Create simple texts to participate in the community (2017),,1,,,,,,2017,,,
,VU21307 (2017),VU21307: Work with numbers and money in simple familiar situations (2017),,1,,,,,,2017,,,
,VU21308 (2017),"VU21308: Work with and interpret directions in simple, familiar situations (2017)",,1,,,,,,2017,,,
,VU21309 (2017),"VU21309: Work with measurements in simple, familiar situations (2017)",,1,,,,,,2017,,,
,VU21310 (2017),VU21310: Work with simple design and shape in familiar situations (2017),,1,,,,,,2017,,,
,VU21311 (2017),VU21311: Work with and interpret simple numerical information in familiar texts (2017),,1,,,,,,2017,,,
,VU21312 (2017),"VU21312: Work with and interpret statistical information in simple, familiar texts (2017)",,1,,,,,,2017,,,
,VU21315 (2017),VU21315: Access the internet for language learning (2017),,1,,,,,,2017,,,
,VU21323 (2017),VU21323: Develop and document a learning plan and portfolio (2017),,1,,,,,,2017,,,
,VU21324 (2017),VU21324: Plan and undertake a project (2017),,1,,,,,,2017,,,
,VU21325 (2017),VU21325: Engage with texts of limited complexity for personal purposes (2017),,1,,,,,,2017,,,
,VU21326 (2017),VU21326: Engage with texts of limited complexity for learning purposes (2017),,1,,,,,,2017,,,
,VU21327 (2017),VU21327: Engage with texts of limited complexity for employment purposes (2017),,1,,,,,,2017,,,
,VU21328 (2017),VU21328: Engage with texts of limited complexity to participate in the community (2017),,1,,,,,,2017,,,
,VU21329 (2017),VU21329: Create texts of limited complexity for personal purposes (2017),,1,,,,,,2017,,,
,VU21330 (2017),VU21330: Create texts of limited complexity for learning purposes (2017),,1,,,,,,2017,,,
,VU21331 (2017),VU21331: Create texts of limited complexity to participate in the workplace (2017),,1,,,,,,2017,,,
,VU21332 (2017),VU21332: Create texts of limited complexity to participate in the community (2017),,1,,,,,,2017,,,
,VU21333 (2017),VU21333: Work with a range of numbers and money in familiar and routine situations (2017),,1,,,,,,2017,,,
,VU21335 (2017),VU21335: Work with measurement in familiar and routine situations (2017),,1,,,,,,2017,,,
,VU21336 (2017),VU21336: Work with design and shape in familiar and routine situations (2017),,1,,,,,,2017,,,
,VU21337 (2017),VU21337: Work with and interpret numerical information in familiar and routine texts (2017),,1,,,,,,2017,,,
,VU21338 (2017),VU21338: Work with and interpret statistical information in familiar and routine texts (2017),,1,,,,,,2017,,,
,VU21353 (2017),VU21353: Research pathways and produce a learning plan and portfolio (2017),,1,,,,,,2017,,,
,VU21354 (2017),VU21354: Implement and review a project (2017),,1,,,,,,2017,,,
,VU21355 (2017),VU21355: Engage with a range of complex texts for personal purposes (2017),,1,,,,,,2017,,,
,VU21356 (2017),VU21356: Engage with a range of complex texts for learning purposes (2017),,1,,,,,,2017,,,
,VU21359 (2017),VU21359: Create a range of complex texts for personal purposes (2017),,1,,,,,,2017,,,
,VU21360 (2017),VU21360: Create a range of texts of some complexity for learning purposes (2017),,1,,,,,,2017,,,
,VU21363 (2017),VU21363: Investigate and interpret shapes and measurements and related formulae in a rang (2017),,1,,,,,,2017,,,
,VU21364 (2017),VU21364: Investigate numerical and statistical information in a range of contexts (2017),,1,,,,,,2017,,,
,VU21365 (2017),VU21365: Investigate and use simple mathematical formulae and problem solving techniques (2017),,1,,,,,,2017,,,
,VU21370 (2017),VU21370: Investigate features of Australian culture (2017),,1,,,,,,2017,,,
,VU21375 (2017),"VU21375: Evaluate pathway options, design a learning plan and compile a portfolio (2017)",,1,,,,,,2017,,,
,VU21376 (2017),VU21376: Engage with a range of highly complex texts for personal purposes (2017),,1,,,,,,2017,,,
,VU21377 (2017),VU21377: Engage with a range of highly complex texts for learning purposes (2017),,1,,,,,,2017,,,
,VU21380 (2017),VU21380: Create a range of highly complex texts for personal purposes (2017),,1,,,,,,2017,,,
,VU21381 (2017),VU21381: Create a range of highly complex texts for learning purposes (2017),,1,,,,,,2017,,,
,VU21383 (2017),VU21383: Analyse and evaluate numerical and statistical information (2017),,1,,,,,,2017,,,
,VU21389 (2017),VU21389: Design and review a project (2017),,1,,,,,,2017,,,
,VU21401 (2017),VU21401: Work safely in an equine organisation (2017),,1,,,,,,2017,,,
,VU21402 (2017),VU21402: Implement horse health and welfare practices (2017),,1,,,,,,2017,,,
,VU21403 (2017),VU21403: Implement and monitor a horse feeding program (2017),,1,,,,,,2017,,,
,VU21404 (2017),VU21404: Relate equine form and function (2017),,1,,,,,,2017,,,
,VU21405 (2017),VU21405: Equine anatomy (2017),,1,,,,,,2017,,,
,VU21406 (2017),VU21406: Equine physiology (2017),,1,,,,,,2017,,,
,VU21407 (2017),VU21407: Demonstrate basic horse riding or driving skills (2017),,1,,,,,,2017,,,
,VU21409 (2017),VU21409: Assist in the preparation of a horse for an event (2017),,1,,,,,,2017,,,
,VU21410 (2017),VU21410: Assist in the conduct of an event in the equine industry (2017),,1,,,,,,2017,,,
,VU21411 (2017),VU21411: Horse breeding principles and practices (2017),,1,,,,,,2017,,,
,VU21412 (2017),VU21412: Care for pregnant mares and foals (2017),,1,,,,,,2017,,,
,VU21563 (2017),VU21563: Scale an existing network (2017),,1,,,,,,2017,,,
,VU21564 (2017),VU21564: Establish connectivity to a wide area network (WAN) (2017),,1,,,,,,2017,,,
,VU21581 (2017),VU21581: Build a small wireless LAN (2017),,1,,,,,,2017,,,
,VU21625 (2017),VU21625: Implement the legislative requirements for the use of 1080 pest animal bait prod (2017),,1,,,,,,2017,,,
,VU21652 (2017),VU21652: Apply knowledge of the health system for clinical coding purposes (2017),,1,,,,,,2017,,,
,VU21653 (2017),VU21653: Prepare for clinical coding (2017),,1,,,,,,2017,,,
,VU21654 (2017),VU21654: Analyse clinical documentation (2017),,1,,,,,,2017,,,
,VU21655 (2017),VU21655: Abstract clinical information to support clinical coding (2017),,1,,,,,,2017,,,
,VU21656 (2017),VU21656: Assign codes to an episode of care (2017),,1,,,,,,2017,,,
,VU21657 (2017),VU21657: Participate in clinical coding audits (2017),,1,,,,,,2017,,,
,VU21789 (2017),VU21789: Apply basic sheet metal practices (2017),,1,,,,,,2017,,,
,VU21790 (2017),VU21790: Cut and penetrate building materials and structures (2017),,1,,,,,,2017,,,
,VU21791 (2017),VU21791: Fabricate simple plumbing pipe systems (2017),,1,,,,,,2017,,,
,VU21792 (2017),VU21792: Identify career pathways in the plumbing industry (2017),,1,,,,,,2017,,,
